"ZIPCODE","STATE","YEAR","Latitude","Longitude","A00100","A07260"
49756,"MI",2009,44.88,-84.31,62034,87
49759,"MI",2009,45.33,-84.06,25601,49
49760,"MI",2009,46.04,-84.9,11656,22
49762,"MI",2009,46.11,-85.45,13098,28
49765,"MI",2009,45.35,-84.22,55066,76
49766,"MI",2009,44.9,-83.43,50034,77
49768,"MI",2009,46.62,-85.03,7877,17
49769,"MI",2009,45.55,-84.78,23634,33
49770,"MI",2009,45.36,-84.95,439021,403
49774,"MI",2009,46.16,-84.36,35420,56
49776,"MI",2009,45.26,-83.69,26034,46
49777,"MI",2009,45.3,-83.46,39215,74
49779,"MI",2009,45.42,-83.81,76819,122
49780,"MI",2009,46.23,-84.6,33026,74
49781,"MI",2009,45.86,-84.72,76526,79
49782,"MI",2009,45.65,-85.55,13378,15
49783,"MI",2009,46.48,-84.36,338368,416
49788,"MI",2009,46.27,-84.47,27790,40
49795,"MI",2009,45.14,-84.66,28756,49
49799,"MI",2009,45.27,-84.6,29639,44
49801,"MI",2009,45.82,-88.06,278141,430
49802,"MI",2009,45.8,-88.09,114984,178
49805,"MI",2009,47.37,-88.35,5511,0
49806,"MI",2009,46.43,-86.83,14373,16
49807,"MI",2009,45.72,-87.3,61896,140
49812,"MI",2009,45.58,-87.55,15664,42
49814,"MI",2009,46.52,-87.97,27301,43
49815,"MI",2009,46.13,-88.08,34358,0
49816,"MI",2009,46.34,-86.93,12531,18
49817,"MI",2009,45.91,-86.47,9392,10
49818,"MI",2009,45.9,-87.23,17823,49
49820,"MI",2009,46.19,-85.65,11590,19
49821,"MI",2009,45.46,-87.6,21013,57
49827,"MI",2009,46.11,-85.56,13426,27
49829,"MI",2009,45.74,-87.08,308208,427
49831,"MI",2009,46,-87.85,13705,43
49835,"MI",2009,45.77,-86.55,14003,27
49836,"MI",2009,46.25,-85.92,11759,12
49837,"MI",2009,45.85,-87.02,207870,288
49838,"MI",2009,46.1,-85.7,5607,0
49840,"MI",2009,45.98,-86.02,14269,62
49841,"MI",2009,46.29,-87.43,103880,172
49847,"MI",2009,45.71,-87.6,13828,23
49849,"MI",2009,46.48,-87.66,228182,409
49853,"MI",2009,46.37,-85.74,23210,38
49854,"MI",2009,45.95,-86.25,117576,195
49855,"MI",2009,46.55,-87.39,686540,1041
49858,"MI",2009,45.12,-87.62,245330,319
49861,"MI",2009,46.53,-88.11,12122,18
49862,"MI",2009,46.4,-86.59,75315,146
49866,"MI",2009,46.49,-87.59,166452,294
49868,"MI",2009,46.35,-85.5,79742,103
49870,"MI",2009,45.8,-87.91,63640,102
49874,"MI",2009,45.68,-87.52,13837,30
49876,"MI",2009,45.8,-87.99,24484,38
49878,"MI",2009,45.92,-86.97,68483,114
49879,"MI",2009,46.4,-87.98,17330,21
49880,"MI",2009,46.06,-87.16,18227,41
49881,"MI",2009,46.08,-88.07,6131,0
49884,"MI",2009,46.37,-86.48,7429,11
49885,"MI",2009,46.38,-87.23,35198,72
49886,"MI",2009,45.74,-87.53,7974,0
49887,"MI",2009,45.41,-87.6,34801,78
49891,"MI",2009,46.2,-86.97,9376,18
49892,"MI",2009,45.78,-87.87,37290,90
49893,"MI",2009,45.3,-87.61,30876,67
49894,"MI",2009,45.79,-87.08,13408,19
49895,"MI",2009,46.38,-86.62,16878,27
49896,"MI",2009,45.68,-87.39,22107,40
49905,"MI",2009,47.09,-88.71,30829,38
49908,"MI",2009,46.77,-88.49,38246,59
49910,"MI",2009,46.6,-89.57,6443,0
49911,"MI",2009,46.47,-90.04,47772,98
49912,"MI",2009,46.51,-89.21,14019,25
49913,"MI",2009,47.24,-88.45,111174,181
49916,"MI",2009,47.03,-88.53,59501,84
49920,"MI",2009,46.09,-88.32,71797,135
49921,"MI",2009,47.09,-88.58,3327,0
49925,"MI",2009,46.54,-89.3,10231,11
49927,"MI",2009,46.05,-88.6,5661,0
49930,"MI",2009,47.13,-88.6,116349,153
49931,"MI",2009,47.11,-88.56,126721,118
49935,"MI",2009,46.09,-88.63,92876,133
49938,"MI",2009,46.45,-90.15,122734,200
49945,"MI",2009,47.08,-88.4,48943,79
49946,"MI",2009,46.72,-88.28,66507,102
49947,"MI",2009,46.38,-89.68,12924,17
49948,"MI",2009,46.77,-89.08,7314,15
49950,"MI",2009,47.3,-88.37,23516,47
49953,"MI",2009,46.86,-89.31,48680,69
49958,"MI",2009,46.82,-88.63,21860,37
49962,"MI",2009,46.89,-88.18,3746,0
49965,"MI",2009,47,-88.75,8148,19
49967,"MI",2009,46.48,-89.02,8078,15
49968,"MI",2009,46.47,-89.93,33129,63
49969,"MI",2009,46.27,-89.18,25218,22
49970,"MI",2009,46.53,-88.6,4128,0
0,"MN",2009,NA,NA,144268622,149123
55001,"MN",2009,44.9,-92.81,151601,194
55003,"MN",2009,45.01,-92.78,93493,52
55005,"MN",2009,45.4,-93.26,109237,122
55006,"MN",2009,45.72,-93.17,67494,96
55007,"MN",2009,45.94,-93.07,38347,41
55008,"MN",2009,45.56,-93.22,331955,403
55009,"MN",2009,44.51,-92.9,214932,321
55011,"MN",2009,45.34,-93.24,273845,314
55012,"MN",2009,45.39,-92.81,50542,55
55013,"MN",2009,45.37,-92.88,178272,191
55014,"MN",2009,45.13,-93.15,779098,1059
55016,"MN",2009,44.81,-92.92,941628,1066
55017,"MN",2009,45.68,-93.45,14804,20
55018,"MN",2009,44.4,-93.02,26907,27
55019,"MN",2009,44.42,-93.25,49434,39
55020,"MN",2009,44.56,-93.32,106685,108
55021,"MN",2009,44.29,-93.27,609529,734
55024,"MN",2009,44.65,-93.17,860259,657
55025,"MN",2009,45.27,-92.98,644591,773
55026,"MN",2009,44.54,-92.35,13156,18
55027,"MN",2009,44.4,-92.62,66105,84
55030,"MN",2009,45.85,-93.08,21142,17
55031,"MN",2009,44.6,-93,56740,97
55032,"MN",2009,45.6,-92.98,79219,99
55033,"MN",2009,44.73,-92.85,808034,873
55037,"MN",2009,46.01,-92.93,76913,71
55038,"MN",2009,45.15,-92.96,674354,718
55040,"MN",2009,45.48,-93.25,267252,354
55041,"MN",2009,44.44,-92.27,174996,255
55042,"MN",2009,44.99,-92.9,437309,377
55043,"MN",2009,44.95,-92.77,121087,163
55044,"MN",2009,44.67,-93.24,1656723,1433
55045,"MN",2009,45.38,-92.84,204693,193
55046,"MN",2009,44.47,-93.42,127048,96
55047,"MN",2009,45.2,-92.78,114330,147
55049,"MN",2009,44.17,-93.24,54494,69
55051,"MN",2009,45.87,-93.29,171001,253
55052,"MN",2009,44.22,-93.44,40732,55
55053,"MN",2009,44.34,-93.06,26550,57
